url_id,total_meters,price,floor,floors_count,rooms_count
316897050,30.3,6000000,3,5,1
316897095,39.0,11000000,10,12,2
316898617,80.0,35000000,7,7,3
316898650,34.4,8500000,5,15,1
316898838,36.0,8800000,8,22,1
316900208,82.2,85000000,4,37,3
316902351,33.2,7600000,1,9,1
316903027,52.8,19000000,12,14,2
316903484,38.9,11500000,3,14,1
316903776,30.8,9000000,3,9,1
316904074,15.2,7600000,3,4,1
316904890,21.0,9000000,4,9,1
316905036,35.6,8500000,8,14,1
316905368,81.2,77000000,7,12,3
316905716,38.0,15000000,16,16,1
316907414,61.6,20500000,10,20,2
316907732,42.1,22400000,22,24,1
316907847,56.4,15999000,5,9,3
316908637,31.4,15000000,5,9,1
316909186,51.0,19999999,8,12,2
316910713,35.6,8800000,11,12,1
316912177,31.0,12800000,1,5,1
316922902,44.4,14000000,7,12,2
316927195,87.6,59800000,8,44,3
316927348,30.0,6570000,9,12,1
316927764,57.9,14500000,1,9,3
316927770,34.0,14000000,11,22,1
316928024,36.0,19800000,7,10,1
316928525,70.0,75000000,4,10,3
316929034,90.0,23500000,5,14,3
316929123,33.0,8500000,10,17,1
316931048,56.5,24990000,2,15,2
316931969,16.0,8700000,2,3,1
316932856,83.6,76912000,24,32,3
316932959,28.7,8600000,3,18,1
316933648,42.2,14400000,15,26,2
316934118,36.0,8600000,4,12,1
316934591,70.23,39900000,8,39,3
316935952,38.0,7600000,12,16,1
316936560,60.0,16000000,15,16,2
316938657,37.0,10500000,17,22,1
316939443,40.0,17900000,14,24,1
316939645,86.0,19310000,11,13,3
316939847,46.3,8937000,3,7,1
316940350,56.0,19600000,13,24,3
316940625,85.5,64000000,9,17,2
316940964,82.0,77500000,12,24,3
316941185,67.0,57000000,9,14,3
316941497,44.3,17000000,6,8,2
316942826,70.0,55900000,14,14,2
316942964,38.2,9700000,7,17,1
316944418,79.0,49900000,13,41,3
316944545,56.3,19600000,13,13,3
316944603,51.0,15900000,10,16,2
316944908,57.1,26500000,5,8,3
316945664,36.2,11200000,1,4,1
316946841,29.1,12400000,4,8,1
316947277,38.7,12899000,1,10,1
316948929,14.6,3700000,1,5,1
316949210,44.1,31600000,5,8,2
316949400,14.0,9500000,3,5,1
316949549,54.0,15000000,12,16,2
316950193,35.2,9100000,13,14,1
316950701,62.9,54000000,8,32,2
316952271,39.0,13500000,11,16,1
316952645,70.0,49000000,5,58,2
316953479,77.1,35000000,5,9,3
316953640,69.3,24500000,4,8,2
316957260,31.8,11700000,3,9,1
316958135,76.7,25900000,4,22,3
316959235,50.8,27500000,3,12,2
316959396,35.0,12180000,15,16,1
316959962,60.0,15800000,7,9,3
316960077,60.0,15700000,2,18,2
316961150,53.0,13350000,3,9,3
316970798,48.0,12600000,2,15,2
316973850,45.6,18500000,6,14,2
316977705,44.6,14200000,5,9,2
316978044,44.7,11800000,8,9,2
316978666,30.2,21800000,8,9,1
316980751,37.6,18950000,13,48,1
316980802,37.7,13500000,8,15,1
316982526,98.1,72000000,15,21,3
316983133,73.0,27900000,12,46,3
316983279,73.0,21500000,2,9,3
316983360,54.0,18999000,17,17,2
316983390,57.0,32500000,10,21,2
316987526,32.5,8000000,5,9,1
316987726,66.3,9500000,2,16,2
316987854,45.0,31400000,22,41,1
316989595,34.0,9200000,8,12,1
316989663,63.3,33000000,12,14,2
316990943,31.1,4850000,4,5,1
316990988,37.5,8850000,2,17,1
316991890,33.0,5000000,1,2,1
316992089,49.0,24000000,36,49,2
316992121,71.1,37000000,11,22,3
316992399,63.7,20900000,6,17,2
316993440,78.7,45500000,7,37,3
316995168,55.0,30900000,16,41,2
316995221,71.0,40500008,13,15,3
316995329,32.0,13100000,2,25,1
316995628,58.0,26000000,4,7,2
316995749,38.4,8200000,8,14,1
316995894,59.69,28000000,28,40,2
316996614,46.9,12600000,1,12,2
316997079,74.0,32000000,28,41,2
317000220,55.5,27500000,3,5,3
317001353,66.3,14150000,11,12,3
317001830,70.3,32800000,15,33,2
317001938,57.1,18950000,7,15,2
317002382,58.0,21500000,20,22,2
317002385,50.8,18500000,3,14,2
317002624,41.8,7850000,10,17,1
317002754,77.6,23000000,10,16,3
317003323,37.5,9700000,3,12,1
317005357,95.1,46900000,7,19,3
317005931,41.0,18200000,3,20,1
317005988,43.0,33333000,15,21,2
317006399,50.0,9300000,9,9,2
317007393,82.0,46500000,16,24,2
317007572,50.0,28600000,30,30,3
317008613,46.0,21300000,4,17,1
317009582,61.0,22999000,5,29,3
317018404,45.5,17770000,6,9,2
317020934,37.2,8800000,2,17,1
317021106,44.0,10900000,18,22,1
317021111,61.2,11250000,3,3,2
317021340,48.0,44900000,11,41,1
317021370,60.4,22500000,4,29,2
317021861,57.1,11800000,5,17,2
317022511,71.2,27500000,4,23,3
317023344,42.3,13200000,19,25,1
317024048,60.1,27000000,4,10,3
317025972,68.5,23990000,6,24,2
317026111,40.0,10990000,13,14,2
317032950,64.5,18200000,5,24,2
317034608,85.0,60000000,5,18,3
317035014,54.43,29900000,11,41,2
317036576,72.8,3000000,7,14,-1
317037155,48.0,12300000,7,9,2
317037360,44.0,16495000,14,24,1
317038031,80.0,29500000,9,12,3
317039127,40.0,8000000,5,19,1
317039244,58.5,16800000,3,5,3
317041390,75.0,35500000,11,26,2
317042296,63.0,19000000,4,12,3
317043457,75.2,26900000,1,8,3
317043748,58.0,32300000,10,21,3
317044221,60.1,33000000,5,5,3
317044444,39.5,16990000,11,12,2
317044541,45.0,6800000,2,3,1
317052290,98.2,75000000,14,19,3
317052887,78.0,37500000,3,25,3
317053323,64.5,43500000,2,6,2
317053330,32.0,12999999,3,14,1
317053836,53.4,14750000,7,14,2
317053853,32.3,11950000,6,22,1
317054379,81.0,28990000,4,5,3
317055219,50.0,27950000,21,33,2
317055633,31.2,8200000,7,17,1
317055836,35.6,6950000,12,17,1
317057192,32.3,8000000,2,9,1
317057642,49.1,14300000,9,9,3
317057964,34.0,10000000,1,19,1
317059762,68.0,42300000,2,22,3
317059802,86.0,50700000,3,22,3
317060483,70.0,20500000,19,23,2
317060698,52.2,19500000,14,15,2
317060805,80.0,85000000,4,20,3
317061905,38.0,24990000,3,20,2
317063512,33.0,9900000,4,5,1
317063628,43.3,20500000,8,26,2
317065344,80.1,16500000,5,14,3
317065579,58.1,13700000,9,14,2
317065631,40.2,15800000,12,23,1
317065635,41.4,24850000,5,39,1
317066052,77.4,26990000,17,26,3
317066227,78.9,29000000,1,3,3
317066854,34.0,10500000,2,9,1
317067218,52.1,21500000,5,8,2
317067455,74.0,26500000,6,16,3
317068352,60.0,35000000,42,54,2
317069206,83.0,25400000,10,17,3
317069579,41.0,16700000,19,32,1
317069880,33.1,9400000,5,5,1
317069929,48.8,12500000,1,12,2
317070538,55.1,13400000,18,19,2
317070655,33.0,11000000,8,9,1
317074221,58.0,30500000,11,12,2
317079157,55.0,21500000,5,7,2
317079893,57.4,15700000,11,17,2
317081872,48.7,15500000,1,9,2
317082200,20.0,5300000,2,5,1
317082592,47.0,30000000,3,21,1
317084027,50.9,13400000,2,17,2
317084591,97.0,45000000,21,28,3
317085089,51.0,25600000,3,12,2
317085099,74.6,16800000,20,25,3
317085228,99.0,32900000,23,25,3
317086398,64.2,6700000,2,16,-1
317086995,31.1,10800000,9,9,1
317087049,39.0,15100000,3,22,1
317087255,28.4,8800000,1,5,1
317087561,77.9,18900000,2,12,3
317089362,65.0,20600000,11,12,3
317090258,65.0,32500000,6,26,2
317090275,47.0,55800000,3,8,2
317091110,35.1,8200000,1,12,1
317091278,31.0,8700000,1,4,1
317103927,68.3,44899000,5,8,3
317106066,36.0,8700000,5,9,1
317106613,40.0,15650000,21,25,1
317107423,38.7,8500000,3,12,1
317108694,40.0,14000000,2,23,1
317108968,46.0,31000000,4,26,2
317109246,35.5,10800000,14,16,1
317109806,59.9,31000000,11,16,3
317109977,37.5,8000000,3,19,1
317110008,42.9,16899000,2,23,1
317113543,39.0,14600000,15,17,1
317115018,41.3,25950000,39,43,1
317116123,53.5,15350000,4,12,2
317116350,71.0,16500000,8,16,3
317116373,23.0,6800000,1,5,1
317116614,32.1,7500000,1,14,1
317117287,63.0,22500000,4,8,2
317129879,51.0,17500000,10,12,2
317133436,39.2,8800000,1,12,1
317136234,38.6,10950000,12,17,1
317136367,53.5,11600000,6,6,2
317136733,50.9,13800000,5,16,2
317137021,41.0,7600000,5,22,1
317138487,54.2,22490000,3,17,2
317138598,67.5,30750000,14,32,2
317138685,48.8,29500000,27,27,2
317139157,26.0,6900000,2,17,1
317139870,69.0,84900000,4,6,3
317140243,39.3,8700000,5,14,1
317140288,42.9,16500000,5,5,2
317140926,75.6,37900000,6,10,3
317142473,37.4,10800000,8,16,1
317142676,62.5,16900000,4,10,2
317142762,35.1,12899000,4,24,1
317145008,39.0,14000000,9,12,1
317145245,76.7,28000000,12,15,3
317145970,38.0,8300000,3,7,1
317147390,33.4,8590000,9,9,1
317148092,71.0,19700000,7,17,3
317148923,57.0,39000000,3,7,2
317149051,70.7,27500000,13,42,2
317150700,60.0,15500000,2,9,3
317152209,86.0,51000000,8,30,3
317152935,31.3,8999000,1,9,1
317154498,48.0,19100000,7,12,2
317155989,36.3,8850000,6,12,1
